date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:52	172812/172812	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cee-2a30c%22	https://cdnjs.cloudflare.com/ajax/libs/Chart.js/2.9.3/Chart.min.js	C:/Users/rusma/Videos/sb%20admin/cdnjs.cloudflare.com/ajax/libs/Chart.js/2.9.3/Chart.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:53	4578/4578	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-area-demo.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-area-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:53	3842/3842	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-bar-demo.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/chart-bar-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:53	84321/84321	---M-Z	200	added ('OK')	application/javascript	etag:%2211221d5-14961-597c4f09daddb-gzip%22	https://cdn.datatables.net/1.10.20/js/jquery.dataTables.min.js	C:/Users/rusma/Videos/sb%20admin/cdn.datatables.net/1.10.20/js/jquery.dataTables.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:54	3159/3159	---M-Z	200	added ('OK')	application/javascript	etag:%2211221e7-c57-59c079897aeed-gzip%22	https://cdn.datatables.net/1.10.20/js/dataTables.bootstrap4.min.js	C:/Users/rusma/Videos/sb%20admin/cdn.datatables.net/1.10.20/js/dataTables.bootstrap4.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:54	222/222	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/datatables-demo.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/datatables-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:54	51465/51465	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c909-Mv32cwvjRTjgk3jsbMVSKdmnAVE%22	https://cdn.jsdelivr.net/momentjs/latest/moment.min.js	C:/Users/rusma/Videos/sb%20admin/cdn.jsdelivr.net/momentjs/latest/moment.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:55	32608/32608	---M-Z	200	added ('OK')	application/javascript	etag:W/%227f60-yn4DlHkED3KaP/biww3JCbN4kvM%22	https://cdn.jsdelivr.net/npm/daterangepicker/daterangepicker.min.js	C:/Users/rusma/Videos/sb%20admin/cdn.jsdelivr.net/npm/daterangepicker/daterangepicker.min.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:55	1116/1116	---M--	200	added ('OK')	application/javascript	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/demo/date-range-picker-demo.js	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/demo/date-range-picker-demo.js	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:49:57	22920/22920	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Thin.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Thin.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:49:59	87833/87833	---M--	200	added ('OK')	text/html	date:Sun,%2005%20Jul%202020%2015:27:55%20GMT	https://themes.startbootstrap.com/sb-admin-pro/background.html	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/background.html	(from https://themes.startbootstrap.com/sb-admin-pro/index.html)
17:50:00	23080/23080	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraLight.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraLight.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
